sponsor,url,title,domain,seendate,source_method,mention_type,event
Love's Travel Stops,https://frontstretch.com/2025/10/17/nascar-tv-schedule-this-weekend-talladega-channels-times/,,frontstretch.com,20251017114500,bq_candidate_scrape,passing
Love's Travel Stops,https://speedwaymedia.com/2025/10/19/ford-racing-notes-and-quotes-talladega-cup-series-post-race-quotes/,,speedwaymedia.com,20251020001500,bq_candidate_scrape,secondary
Love's Travel Stops,https://speedwaymedia.com/2025/10/11/denny-hamlin-secures-cup-series-pole-at-las-vegas/,,speedwaymedia.com,20251012060000,bq_candidate_scrape,passing
Love's Travel Stops,https://speedwaymedia.com/2026/02/15/loganos-third-place-finish-tops-ford-in-daytona-500-as-five-ford-mustang-dark-horses-finish-in-the-top-10/,,speedwaymedia.com,20260216030000,bq_candidate_scrape,passing
Busch Light,https://speedwaymedia.com/2025/02/13/nascar-and-anheuser-busch-extend-storied-partnership/,,speedwaymedia.com,20250213151500,bq_candidate_scrape,primary,extension of sponsorship
Busch Light,https://speedwaymedia.com/2025/02/16/william-byron-chevrolet-wins-2025-daytona-500/,,speedwaymedia.com,20250217150000,bq_candidate_scrape,passing
Busch Light,https://speedwaymedia.com/2025/02/13/chevrolet-ncs-at-daytona-duels-race-one-post-race-quotes/,,speedwaymedia.com,20250214150000,bq_candidate_scrape,passing
Busch Light,https://speedwaymedia.com/2025/05/19/chevrolet-takes-the-2025-manufacturer-showdown-at-the-nascar-all-star-race/,,speedwaymedia.com,20250519150000,bq_candidate_scrape,secondary
Busch Light,https://speedwaymedia.com/2025/05/14/team-chevy-nascar-race-advance-north-wilkesboro-speedway-3/,,speedwaymedia.com,20250514214500,bq_candidate_scrape,passing
Busch Light,https://speedwaymedia.com/2025/05/11/nascar-top-10-power-rankings-kansas-29/,,speedwaymedia.com,20250512031500,bq_candidate_scrape,secondary,10th ranked power rankings
Busch Light,https://speedwaymedia.com/2025/06/08/nascar-top-10-power-rankings-michigan-21/,,speedwaymedia.com,20250609050000,bq_candidate_scrape,secondary,4th ranked power rankings
Busch Light,https://speedwaymedia.com/2025/07/06/nascar-top-10-power-rankings-chicago-street-race-2/,,speedwaymedia.com,20250707004500,bq_candidate_scrape,secondary,9th ranked power rankings
Busch Light,https://speedwaymedia.com/2025/07/23/team-chevy-nascar-race-advance-indianapolis-2/,,speedwaymedia.com,20250724020000,bq_candidate_scrape,passing
Busch Light,https://speedwaymedia.com/2025/08/03/chevrolet-ncs-byron-drives-chevrolet-to-first-nascar-cup-series-win-at-iowa-speedway/,,speedwaymedia.com,20250804031500,bq_candidate_scrape,passing
Busch Light,https://speedwaymedia.com/2025/09/07/hamlin-wins-the-nascar-cup-series-enjoy-illinois-300-at-wwtr/,,speedwaymedia.com,20250908033000,bq_candidate_scrape,passing
Busch Light,https://speedwaymedia.com/2025/10/19/chevrolet-ncs-at-talladega-2-post-race-report-2/,,speedwaymedia.com,20251020001500,bq_candidate_scrape,passing
Busch Light,https://speedwaymedia.com/2025/10/15/team-chevy-nascar-race-advance-talladega-superspeedway-2-2/,,speedwaymedia.com,20251016010000,bq_candidate_scrape,passing
Busch Light,https://speedwaymedia.com/2026/02/13/chevrolet-ncs-at-daytona-duels-post-race-report/,,speedwaymedia.com,20260213143000,bq_candidate_scrape,passing
Castrol,https://speedwaymedia.com/2025/03/16/josh-berry-wins-first-cup-series-race-101st-for-wood-brothers-racing/,,speedwaymedia.com,20250317003000,bq_candidate_scrape,passing
Castrol,https://speedwaymedia.com/2025/07/12/shane-van-gisbergen-dominates-sonoma-with-cup-series-pole/,,speedwaymedia.com,20250713053000,bq_candidate_scrape,passing
Castrol,https://speedwaymedia.com/2026/02/16/keselowskis-comeback-headlines-strong-rfk-showing-at-daytona/,,speedwaymedia.com,20260216170000,bq_candidate_scrape,primary,comeback win
Castrol,https://speedwaymedia.com/2026/02/15/loganos-third-place-finish-tops-ford-in-daytona-500-as-five-ford-mustang-dark-horses-finish-in-the-top-10/,,speedwaymedia.com,20260216030000,bq_candidate_scrape,passing
Castrol,https://speedwaymedia.com/2026/02/10/rfk-racing-daytona-500-advance/,,speedwaymedia.com,20260210213000,bq_candidate_scrape,secondary
Cheddar's Scratch Kitchen,https://speedwaymedia.com/2026/04/23/rcr-race-preview-talladega-superspeedway-5/,,speedwaymedia.com,20260424011500,bq_candidate_scrape,primary,race preview
Busch Light,https://speedwaymedia.com/2026/04/08/team-chevy-nascar-race-advance-bristol-motor-speedway-5/,,speedwaymedia.com,20260408213000,bq_candidate_scrape,secondary
Castrol,https://speedwaymedia.com/2026/04/27/rfk-racing-talladega-race-summary/,,speedwaymedia.com,20260427133000,bq_candidate_scrape,secondary
Castrol,https://speedwaymedia.com/2026/04/23/rfk-racing-talladega-i-advance/,,speedwaymedia.com,20260423210000,bq_candidate_scrape,passing
Castrol,https://www.motorsport.com/nascar-cup/news/chris-buescher-signs-multi-year-contract-extension-with-rfk-racing/10830863/,,motorsport.com,20260616154500,bq_candidate_scrape,passing
